Time,Frequency,V1,V12,V2,V23,V3,V31,I1,I2,I3,L1,L2,L3,Ln,R1,R2,R3,KA,KA1,KA2,KA3,KT,KT1,KT2,KT3,KV,KV1,KV2,KV3,A12,A23,A31,Q1,Q2,Q3,THDC1,THDC2,THDC3,THDP1,THDP2,THDP3,THDV1,THDV2,THDV3
1-30-19pm,49.99,248.1362,431.1408,247.9556,427.2569,246.2818,427.4262,0.071343,0.062243999999999994,0.060072999999999994,0.071961,0.062832,0.009571999999999999,0.0,-0.00941,-0.008579,-0.008824,0.048388,0.017856,0.015578999999999999,0.014953,0.047966999999999996,0.017714,0.015448,0.014804,-0.006634999999999999,-0.002335,-0.002127,-0.002173,120.9174,119.4342,119.6539,-0.991,-0.99,-0.989,2.68,2.09,3.56,4.47,3.5,0.06,0.011894,29.0,2.2
1-30-28pm,49.985,248.1443,431.1528,248.0639,427.3324,246.2032,427.406,0.071265,0.062322999999999996,0.060065,0.071874,0.062903,0.009405,0.0,-0.009340000000000001,-0.008523,-0.008875,0.048387,0.017835,0.015604,0.014948999999999999,0.047966999999999996,0.017695,0.015475,0.014797,-0.006617,-0.002317,-0.002114,-0.002185,120.8734,119.4617,119.6704,-0.991,-0.99,-0.989,2.61,2.04,3.49,4.41,3.44,0.06,0.011894,29.0,2.11
1-30-34pm,49.991,248.5823,430.1763,247.5437,428.0854,247.2357,429.2792,0.071423,0.06216000000000001,0.060194,0.072027,0.062746,0.009828,0.0,-0.009309,-0.00856,-0.008867,0.048478,0.017904,0.015531999999999999,0.015042,0.048058,0.017766,0.015401999999999999,0.01489,-0.006625,-0.002314,-0.002118,-0.002192,120.4504,119.6045,119.9506,-0.991,-0.99,-0.989,2.6,2.03,3.58,4.43,3.41,0.06,0.011894,29.0,2.16
1-30-40pm,49.992,248.3606,430.191,247.7067,428.3486,247.2169,428.8659,0.071328,0.062224999999999996,0.060198999999999996,0.071933,0.062807,0.009707,0.0,-0.009307,-0.008532,-0.008881,0.048465,0.017865,0.015557,0.015042999999999999,0.048045,0.017726,0.015427999999999999,0.01489,-0.006620999999999999,-0.0023109999999999997,-0.002113,-0.002195,120.4779,119.6704,119.8572,-0.991,-0.99,-0.989,2.58,2.03,3.71,4.4,3.43,0.06,0.011894,29.0,2.16
1-30-46pm,49.987,248.4044,430.9632,247.951,427.7878,246.5944,428.0743,0.071356,0.062273999999999996,0.060103,0.071962,0.062854,0.009637,0.0,-0.009319,-0.008518,-0.008843,0.048440000000000004,0.017875,0.015583999999999999,0.014980000000000002,0.048021999999999995,0.017736,0.015456,0.014829,-0.006607,-0.002314,-0.0021119999999999997,-0.00218,120.7251,119.5605,119.7198,-0.991,-0.99,-0.989,2.65,2.05,3.6,4.39,3.44,0.06,0.011894,29.0,2.17
1-30-53pm,49.989,248.1276,430.9162,247.8453,427.2711,246.1251,427.1609,0.0713,0.062243,0.060052999999999995,0.071907,0.062827,0.009626,0.0,-0.00932,-0.008546,-0.008819,0.048351,0.017842,0.015571,0.014939,0.04793000000000001,0.017702,0.015439,0.014787999999999999,-0.006601,-0.002312,-0.002118,-0.00217,120.8569,119.5496,119.599,-0.991,-0.99,-0.989,2.39,1.98,3.48,4.03,3.33,0.06,0.011894,29.0,2.12
1-31-01pm,49.988,247.8574,430.5016,247.8419,427.4252,246.2555,427.1741,0.071283,0.062242,0.06006,0.07188699999999999,0.06282399999999999,0.009630000000000001,0.0,-0.009304999999999999,-0.008531,-0.008819,0.048336,0.017817,0.01557,0.014948,0.047915,0.017678,0.015437999999999999,0.014797999999999999,7.299531e-32,-0.002306,-0.002114,-0.0021709999999999998,120.7746,119.5715,119.6594,-0.991,-0.99,-0.989,2.39,1.94,3.4,4.05,3.34,0.05,0.011894,29.0,2.02
1-31-07pm,49.989,247.7953,430.6398,248.1847,427.9315,246.3788,427.2306,0.071202,0.062275,0.060080999999999996,0.07180399999999999,0.062857,0.009568,0.0,-0.009278,-0.008534,-0.008832,0.048353,0.017792,0.015600000000000001,0.014960999999999999,0.047935,0.017654,0.015469,0.014811,7.300794e-32,-0.002299,-0.002118,-0.002176,120.7251,119.6155,119.6649,-0.991,-0.99,-0.989,2.54,2.03,3.52,4.36,3.42,0.06,0.011894,29.0,2.09
1-31-13pm,49.995,247.9168,430.595,247.9995,427.8221,246.5894,427.6382,0.07127599999999999,0.062292999999999994,0.060086,0.071879,0.06288,0.009582,0.0,-0.009287,-0.008570999999999999,-0.008872999999999999,0.048362999999999996,0.017820000000000003,0.015593999999999998,0.014950000000000001,0.047970000000000006,0.017682,0.015463,0.014825,7.301188e-32,-0.002302,-0.0021249999999999997,-0.002188,120.7965,119.566,119.6429,-0.991,-0.99,-0.989,2.69,2.02,3.59,4.31,3.41,0.06,0.011894,29.0,2.13
1-31-23pm,49.996,247.7952,430.5863,248.2262,428.2437,246.4294,427.1313,0.071253,0.062320999999999994,0.060112,0.07186000000000001,0.062903,0.009630000000000001,0.0,-0.009322,-0.008532999999999999,-0.008881,0.048394,0.017806,0.015614,0.014974,0.047972999999999995,0.017667,0.015484,0.014820999999999999,7.301188e-32,-0.00231,-0.002118,-0.002188,120.6812,119.7308,119.5935,-0.991,-0.99,-0.989,2.6,2.03,3.59,4.35,3.4,0.06,0.011894,29.0,2.14
1-31-30pm,50.003,247.7942,431.3544,248.4977,427.1863,245.2967,425.9293,0.071286,0.062322999999999996,0.059954999999999994,0.071889,0.06291000000000001,0.009692,0.0,-0.009292,-0.008570000000000001,-0.008778,0.048309,0.017813,0.015632999999999998,0.014863,0.047892,0.017675,0.015501,0.014714,-0.006585,-0.002302,-0.002129,-0.002153,120.9284,119.5825,119.4946,-0.991,-0.99,-0.989,2.59,2.03,3.56,4.33,3.36,0.06,0.011894,29.0,2.12
1-31-36pm,50.005,247.8357,431.2581,248.0483,426.3932,245.1057,425.778,0.071279,0.062264,0.059888,0.071875,0.06285,0.009641,0.0,-0.009234,-0.008567,-0.008768999999999999,0.048236999999999995,0.017813,0.015590000000000001,0.014835,0.047821999999999996,0.017676,0.015458999999999999,0.014686999999999999,7.299039e-32,-0.002288,-0.0021249999999999997,-0.002149,121.0492,119.4726,119.4836,-0.991,-0.99,-0.989,2.5300000000000002,1.9300000000000002,3.59,4.36,3.35,0.06,0.011894,29.0,2.1
1-31-43pm,50.001,247.8048,431.5605,248.1067,425.9594,244.7825,425.3958,0.071188,0.062265999999999995,0.059891999999999994,0.07178799999999999,0.062845,0.009392,0.0,-0.009260000000000001,-0.008513,-0.008765,0.048197,0.017789,0.015592,0.014816,0.047778999999999995,0.017651,0.015460000000000002,0.014667999999999999,-0.006552,-0.002294,-0.0021119999999999997,-0.0021449999999999998,121.181,119.3793,119.4452,-0.991,-0.99,-0.989,2.27,1.9,3.48,3.86,3.2800000000000002,0.06,0.011894,29.0,2.03
1-31-49pm,49.995,247.7479,430.8256,247.9724,426.7985,245.5641,426.3161,0.071238,0.062277,0.059944,0.071833,0.062863,0.009603,0.0,-0.009228,-0.008562,-0.008792,0.048236,0.017783,0.015583,0.014870000000000001,0.047845,0.017660000000000002,0.015456,0.014728,-0.006561,-0.002286,-0.002123,-0.002159,120.846,119.588,119.5715,-0.991,-0.99,-0.989,2.33,1.94,3.58,4.15,3.42,0.06,0.011894,29.0,2.1
1-31-55pm,49.989,247.8023,430.3686,247.7849,427.2496,245.9729,426.8003,0.071218,0.062264,0.060037,0.07182000000000001,0.062843,0.00958,0.0,-0.009276,-0.008512,-0.008845,0.048294,0.017797,0.015571,0.014926,0.047876999999999996,0.017658999999999998,0.015441999999999999,0.014775,-0.0065829999999999994,-0.0022979999999999997,-0.0021089999999999998,-0.002175,120.7581,119.6265,119.621,-0.991,-0.99,-0.989,2.58,1.94,3.52,4.33,3.38,0.06,0.011894,29.0,2.13
1-32-02pm,49.993,247.8538,428.7739,246.8218,427.9044,247.6722,429.1054,0.071229,0.062109,0.060299,0.07182899999999999,0.062688,0.009571999999999999,0.0,-0.009266,-0.008503,-0.008889,0.04837,0.017803,0.015472,0.015094999999999999,0.047952999999999996,0.017665999999999998,0.015344,0.014941999999999999,-0.0065969999999999996,-0.002296,-0.002098,-0.002201,120.3845,119.632,119.989,-0.991,-0.99,-0.989,2.56,1.99,3.69,4.34,3.29,0.06,0.011894,29.0,2.19
1-32-10pm,49.991,247.5868,427.825,246.5264,427.9195,247.8139,429.3121,0.07115199999999999,0.062053,0.060320000000000006,0.07176199999999999,0.062627,0.009557999999999999,0.0,-0.009342,-0.008457,-0.008903,0.048315,0.017766999999999998,0.015439,0.015110000000000002,0.047896,0.017627999999999998,0.015311,0.014955999999999999,-0.006604,-0.002313,-0.002084,-0.002206,120.1703,119.7034,120.1318,-0.991,-0.99,-0.989,2.55,1.99,3.59,4.33,3.34,0.06,0.011894,29.0,2.16
1-32-16pm,49.988,248.2367,426.0433,245.3521,427.5795,248.4566,431.6373,0.07124699999999999,0.061866,0.060396,0.071854,0.062431999999999994,0.009816,0.0,-0.009322,-0.008386,-0.008941,0.048322,0.017835999999999998,0.015316999999999999,0.015168999999999998,0.047904999999999996,0.017698,0.015193,0.015012999999999999,7.300794e-32,-0.002314,-0.002057,-0.002221,119.555,119.7583,120.6922,-0.991,-0.99,-0.989,2.5300000000000002,1.94,3.7800000000000002,4.33,3.27,0.06,0.011894,29.0,2.19
1-32-21pm,49.988,247.9143,425.7577,245.3107,427.5973,248.3445,431.0812,0.071243,0.061836999999999996,0.060386999999999996,0.07185000000000001,0.062403999999999994,0.009909,0.0,-0.009318,-0.008392,-0.008905999999999999,0.048278999999999996,0.017811999999999998,0.015307999999999999,0.015158999999999999,0.047861999999999995,0.017674,0.015182999999999999,0.015004,7.298349e-32,-0.00231,-0.002058,-0.002211,119.566,119.8297,120.6098,-0.991,-0.99,-0.989,2.5,1.92,3.77,4.27,3.26,0.06,0.011894,29.0,2.2
1-32-28pm,49.986,247.9092,428.9803,247.2516,427.7111,246.6091,428.0923,0.07127,0.062138,0.060121999999999995,0.07187099999999999,0.062719,0.009921,0.0,-0.009273,-0.008520999999999999,-0.008831,0.048309,0.017817,0.015507,0.014985,0.047893,0.01768,0.015378,0.014834,-0.0065829999999999994,-0.0022979999999999997,-0.002106,-0.002177,120.2856,119.8022,119.9176,-0.991,-0.99,-0.989,2.5700000000000003,1.9500000000000002,3.68,4.35,3.27,0.06,0.011894,29.0,2.19
1-32-34pm,49.986,247.88,427.9365,246.7852,428.1741,247.4201,429.2185,0.071315,0.062105999999999995,0.060178999999999996,0.07191499999999999,0.062688,0.010043,0.0,-0.009273,-0.008520999999999999,-0.008888,0.048346,0.017825999999999998,0.015470000000000001,0.015051,0.047927,0.017689,0.015340999999999999,0.014896999999999999,-0.0066,-0.0022979999999999997,-0.002103,-0.002199,120.0,119.8736,120.1318,-0.991,-0.99,-0.989,2.56,1.94,3.71,4.33,3.33,0.06,0.011894,29.0,2.23
1-32-40pm,49.987,248.2332,428.9585,247.0963,427.6828,246.8899,428.9216,0.07133,0.062139,0.060141999999999994,0.071932,0.062723,0.009921,0.0,-0.009287,-0.008534,-0.008872999999999999,0.048361999999999995,0.017855,0.015498,0.015009,0.047943,0.017717,0.015368999999999999,0.014856,-0.006605,-0.0023049999999999998,-0.002108,-0.00219,120.2032,119.7363,120.0659,-0.991,-0.99,-0.989,2.61,1.96,3.62,4.45,3.3,0.06,0.011894,29.0,2.15
1-32-47pm,49.986,248.0199,429.048,247.0621,427.6167,246.9672,428.6027,0.07120499999999999,0.062108,0.060160000000000005,0.07180399999999999,0.06268599999999999,0.009668999999999999,0.0,-0.009252999999999999,-0.008497,-0.008898,0.048313999999999996,0.017808,0.015486999999999999,0.015019,0.047896,0.017671,0.015358,0.014865999999999999,7.299531e-32,-0.0022949999999999997,-0.0020989999999999997,-0.0021969999999999997,120.3461,119.6869,119.9725,-0.991,-0.99,-0.989,2.59,2.07,3.67,4.36,3.47,0.06,0.011894,29.0,2.2
1-32-57pm,49.991,248.1092,430.1196,247.5755,426.658,245.7091,427.357,0.07128000000000001,0.062146,0.059997999999999996,0.071879,0.062731,0.009746999999999999,0.0,-0.009256,-0.008553,-0.008825999999999999,0.048263999999999994,0.017832999999999998,0.015530000000000002,0.0149,0.047845,0.017695,0.0154,0.014749,-0.006581999999999999,-0.002296,-0.002117,-0.002168,120.5988,119.5441,119.8627,-0.991,-0.99,-0.989,2.55,1.9500000000000002,3.56,4.4,3.34,0.05,0.011894,29.0,2.12
1-33-03pm,49.996,248.4556,431.8139,247.8417,425.3765,243.9817,425.0146,0.07138599999999999,0.062227,0.059726999999999995,0.07198299999999999,0.06281099999999999,0.009892999999999999,0.0,-0.009254,-0.008544,-0.008723,0.048177,0.017884,0.015567,0.014726999999999999,0.047764,0.017747,0.015436,0.014580000000000001,-0.006545,-0.002299,-0.002117,-0.002128,121.1481,119.5331,119.3243,-0.991,-0.99,-0.989,2.54,1.98,3.58,4.29,3.39,0.06,0.011894,29.0,2.12
1-33-09pm,49.993,248.1597,431.2591,247.6412,425.0721,243.7488,424.612,0.071335,0.062201,0.059702,0.071933,0.06278199999999999,0.009899,0.0,-0.009259,-0.008516,-0.008705,0.048103,0.01785,0.015547,0.014705999999999999,0.047691,0.017713,0.015418,0.014558999999999999,-0.006528,-0.002297,-0.0021089999999999998,-0.002121,121.0822,119.566,119.3573,-0.991,-0.99,-0.989,2.71,1.9,3.55,4.41,3.29,0.06,0.011894,29.0,2.12
1-33-15pm,49.995,247.6484,430.6977,247.6655,425.3357,243.9109,424.2035,0.071188,0.062233,0.059727999999999996,0.07178000000000001,0.062814,0.009758,0.0,-0.009200999999999999,-0.008518,-0.008749,0.048045,0.017772,0.015552999999999999,0.01472,0.047635,0.017637,0.015423999999999998,0.014573,-0.006521,-0.002278,-0.0021089999999999998,-0.002133,121.0272,119.632,119.3463,-0.991,-0.99,-0.989,2.59,1.94,3.63,4.35,3.29,0.06,0.011894,29.0,2.17
1-33-21pm,49.991,247.321,431.0449,247.3681,423.5594,242.6955,422.5829,0.071173,0.062165,0.059546999999999996,0.071777,0.062744,0.009594,0.0,-0.009288,-0.008499,-0.008712,0.047876999999999996,0.017751,0.01552,0.014605,0.047464,0.017613,0.015392,0.014459,-0.006514,-0.002297,-0.0021019999999999997,-0.002114,121.4392,119.3957,119.1705,-0.991,-0.99,-0.989,2.5300000000000002,1.87,3.46,4.33,3.23,0.06,0.011894,29.0,2.08
1-33-27pm,49.994,247.0501,431.831,247.3342,421.2771,240.9148,420.4655,0.071086,0.062145,0.059238,0.071684,0.062725,0.009394999999999999,0.0,-0.009241,-0.008512,-0.008617,0.047644,0.017709,0.015514,0.014421,0.047236,0.017571,0.015385,0.014277999999999999,-0.006464,-0.002283,-0.002105,-0.0020759999999999997,121.9391,119.0607,119.0057,-0.991,-0.99,-0.989,2.6,1.92,3.4,4.36,3.18,0.05,0.011894,29.0,2.05
1-33-34pm,49.987,246.9866,430.9015,247.5361,423.8451,243.0136,422.6999,0.07106599999999999,0.062159,0.059542,0.07166399999999999,0.06274,0.0095,0.0,-0.009233,-0.008520000000000002,-0.008671,0.047851,0.0177,0.015530000000000002,0.014622,0.047441,0.017561999999999998,0.015401,0.014476999999999999,-0.006496,-0.0022800000000000003,-0.0021089999999999998,-0.002107,121.4392,119.3353,119.2309,-0.991,-0.99,-0.989,2.56,1.9100000000000001,3.47,4.34,3.2,0.05,0.011894,29.0,2.07
1-33-41pm,49.988,247.0605,431.052,247.376,422.9239,242.5337,422.4909,0.071114,0.062167999999999994,0.059541,0.07171799999999999,0.062748,0.009325,0.0,-0.009283,-0.008506,-0.008721,0.047834999999999996,0.017717999999999998,0.015522,0.014594999999999999,0.047421,0.017579,0.015392999999999999,0.014447999999999999,7.293059000000001e-32,-0.002293,-0.002104,-0.0021149999999999997,121.5491,119.1595,119.2969,-0.991,-0.99,-0.989,2.5700000000000003,1.9,3.46,4.34,3.16,0.05,0.011894,29.0,2.04
1-33-51pm,49.994,247.0515,430.3004,247.4062,424.6671,244.0085,424.0901,0.071106,0.062174,0.059741999999999996,0.071702,0.062753,0.009413999999999999,0.0,-0.009231999999999999,-0.008506999999999999,-0.008778,0.047972999999999995,0.017714,0.015524999999999999,0.014733999999999999,0.047557999999999996,0.017575999999999998,0.015396,0.014584999999999999,-0.006527,-0.0022800000000000003,-0.002104,-0.002142,121.1865,119.3683,119.4507,-0.991,-0.99,-0.989,2.52,1.9100000000000001,3.46,4.33,3.26,0.05,0.011894,29.0,2.0
1-33-56pm,49.995,247.1733,431.3151,247.6901,423.7827,243.0246,422.9578,0.071156,0.062175999999999995,0.059553999999999996,0.071752,0.062763,0.009484,0.0,-0.00923,-0.008557,-0.008712,0.047907,0.017735,0.015545,0.014627,0.047493999999999995,0.017598,0.015415,0.014480000000000002,-0.0065179999999999995,-0.002281,-0.002119,-0.002117,121.4997,119.2364,119.2694,-0.991,-0.99,-0.989,2.56,1.94,3.48,4.32,3.26,0.06,0.011894,29.0,2.06
1-34-03pm,49.997,247.4133,427.6531,246.5665,427.2545,247.3216,428.727,0.071208,0.061987999999999994,0.060190999999999995,0.07181000000000001,0.062568,0.009765,0.0,-0.009276999999999999,-0.008502,-0.008860999999999999,0.048228,0.017771,0.015411,0.015047,0.047809,0.017633,0.015281,0.014893,-0.006581,-0.0022949999999999997,-0.002094,-0.002191,120.2197,119.6814,120.1044,-0.991,-0.99,-0.989,2.5,1.8599999999999999,3.63,4.32,3.23,0.06,0.011894,29.0,2.08
1-34-09pm,50,247.3868,426.9346,245.6623,426.8509,247.5326,429.2653,0.07120699999999999,0.061938999999999994,0.060218999999999995,0.071811,0.062516,0.009727999999999999,0.0,-0.009290999999999999,-0.008471,-0.008903,0.048202999999999996,0.017778,0.015356999999999999,0.015068,0.047783,0.017640000000000003,0.015229,0.014913,-0.006585,-0.0023,-0.002081,-0.002204,120.1099,119.6704,120.2252,-0.991,-0.99,-0.989,2.46,1.85,3.5300000000000002,4.23,3.19,0.06,0.011894,29.0,2.1
1-34-16pm,49.996,247.4812,427.4478,246.0879,426.8418,247.1724,428.7135,0.07117699999999999,0.062016999999999996,0.060211,0.071773,0.06258899999999999,0.009583999999999999,0.0,-0.009224999999999999,-0.008442,-0.008921,0.048208,0.017762,0.015401999999999999,0.015045,0.047790000000000006,0.017626,0.015274,0.014889,-0.006565,-0.002283,-0.002077,-0.002205,120.2142,119.6374,120.1538,-0.991,-0.99,-0.989,2.44,1.85,3.62,4.22,3.16,0.06,0.011894,29.0,2.1
1-34-24pm,49.999,247.3023,426.6155,245.9536,427.6294,247.9097,429.4932,0.07113499999999999,0.061997,0.060321,0.071743,0.062565,0.009623999999999999,0.0,-0.009325,-0.00841,-0.008909,0.048244999999999996,0.017742,0.015387999999999999,0.015116,0.047826999999999995,0.017603,0.015260999999999999,0.014960999999999999,-0.0065829999999999994,-0.002306,-0.002068,-0.002208,119.9506,119.7638,120.2911,-0.991,-0.99,-0.989,2.49,1.9100000000000001,3.63,4.23,3.19,0.06,0.011894,29.0,2.2
1-34-30pm,50.006,247.7162,425.8184,245.5304,428.1661,248.962,431.5599,0.071223,0.061882,0.060409,0.071824,0.062463,0.009854,0.0,-0.009274,-0.008497,-0.00897,0.048331,0.017792,0.015335999999999999,0.015203999999999999,0.047909,0.017655,0.015207,0.015047,-0.006617,-0.002297,-0.0020859999999999997,-0.0022329999999999997,119.588,119.7528,120.6647,-0.991,-0.99,-0.989,2.48,1.92,3.7,4.21,3.26,0.06,0.011894,29.0,2.16
1-34-36pm,49.999,247.7168,426.8111,245.9509,427.779,248.2276,430.4119,0.07120699999999999,0.061970000000000004,0.060334,0.071814,0.062542,0.009685,0.0,-0.009318,-0.008440999999999999,-0.008936999999999999,0.048310000000000006,0.017789,0.015382,0.01514,0.04789,0.017650000000000002,0.015255,0.014983999999999999,-0.0066029999999999995,-0.0023079999999999997,-0.0020759999999999997,-0.002218,119.8791,119.7034,120.423,-0.991,-0.99,-0.989,2.49,1.92,3.64,4.27,3.23,0.06,0.011894,29.0,2.14
1-34-42pm,49.997,247.7371,427.0157,245.9218,427.3019,247.8771,430.0618,0.071211,0.061954999999999996,0.06031,0.07181599999999999,0.062527,0.009603,0.0,-0.009304999999999999,-0.008440000000000001,-0.0089,0.048278999999999996,0.01779,0.015385,0.015104,0.04786000000000001,0.017651,0.015257999999999999,0.014950000000000001,-0.006587,-0.0023049999999999998,-0.0020759999999999997,-0.002205,120.0604,119.599,120.3461,-0.991,-0.99,-0.989,2.5,1.96,3.61,4.21,3.24,0.06,0.011894,29.0,2.14
1-34-50pm,50,247.679,427.6241,246.3842,427.523,247.4983,429.276,0.071208,0.061974999999999995,0.060252999999999994,0.07181499999999999,0.06255000000000001,0.009731,0.0,-0.009316,-0.008463,-0.008882,0.048270999999999994,0.017787,0.015411,0.015073,0.047851,0.017648,0.015283,0.014920000000000001,-0.006591,-0.002307,-0.002085,-0.002198,120.0934,119.7034,120.2087,-0.991,-0.99,-0.989,2.47,1.87,3.56,4.21,3.14,0.06,0.011894,29.0,2.12
1-34-56pm,49.993,247.2695,427.5948,246.6353,427.7385,247.4425,428.7181,0.071089,0.062056999999999994,0.060252999999999994,0.071689,0.062628,0.009533,0.0,-0.009259,-0.008433,-0.008916,0.048243,0.017726,0.015446,0.015071,0.047825,0.017589,0.015319,0.014915999999999999,-0.006575,-0.002289,-0.002079,-0.002206,120.1483,119.7253,120.1318,-0.991,-0.99,-0.989,2.47,1.8599999999999999,3.6,4.2,3.16,0.06,0.011894,29.0,2.11
1-35-03pm,49.996,247.3405,427.8032,246.7497,427.5992,247.2389,428.6173,0.071139,0.062082,0.060251,0.071741,0.06265699999999999,0.009602,0.0,-0.009269,-0.008466999999999999,-0.008884,0.048261,0.017744,0.015460000000000002,0.015057,0.047844,0.017606999999999998,0.015333,0.014903999999999999,-0.006578,-0.0022919999999999998,-0.0020889999999999997,-0.002196,120.1703,119.6979,120.1373,-0.991,-0.99,-0.989,2.5300000000000002,1.92,3.58,4.32,3.33,0.06,0.011894,29.0,2.11
1-35-09pm,49.988,247.0429,427.6121,246.8223,427.5218,246.9216,427.9464,0.071078,0.062097,0.060173,0.07167899999999999,0.062669,0.009609,0.0,-0.009264999999999999,-0.008447,-0.008886,0.048194,0.017707,0.015467999999999999,0.015019,0.047777,0.017570000000000002,0.015340000000000001,0.014865,-0.006568,-0.002288,-0.002085,-0.0021939999999999998,120.1703,119.7583,120.0769,-0.991,-0.99,-0.989,2.52,1.96,3.61,4.23,3.26,0.06,0.011894,29.0,2.21
1-35-14pm,49.986,247.5071,428.7445,246.9424,426.4635,245.9898,427.2713,0.071214,0.062102,0.060035,0.071813,0.062683,0.009731,0.0,-0.009254,-0.00851,-0.008811,0.048178,0.017773999999999998,0.015479,0.014926,0.047762,0.017636,0.015349,0.014775,-0.006559,-0.0022900000000000004,-0.002101,-0.002167,120.4614,119.5935,119.9506,-0.991,-0.99,-0.989,2.5,1.92,3.59,4.27,3.2800000000000002,0.05,0.011894,29.0,2.09
1-35-20pm,49.983,247.11,429.3967,246.8325,424.1531,244.226,424.9946,0.071071,0.062072999999999996,0.059698999999999995,0.071662,0.062653,0.009444,0.0,-0.009184999999999999,-0.008502,-0.008765,0.047908,0.017707999999999998,0.015463999999999999,0.014735999999999999,0.047497,0.017573,0.015335,0.014587999999999999,-0.006509,-0.0022689999999999997,-0.002098,-0.00214,120.9723,119.2749,119.7583,-0.991,-0.99,-0.989,2.43,1.97,3.6,4.2,3.26,0.06,0.011894,29.0,2.13
